 0.327072E+00   -.442807E-16   -.131549E-16   0.756202E-16   0.247236E-16   -.265064E-16   0.524070E-16   -.345001E-16   -.860258E-17   -.156864E-16   -.331114E-17   0.966019E-16   0.428124E-16   0.418528E-16
 0.338581E+00   -.116852E-16   -.251217E-16   0.861302E-16   -.816565E-17   -.405851E-16   -.111115E-16   -.795839E-16   0.845235E-16   -.284278E-16   0.218382E-16   -.505962E-16   -.127272E-15   -.166630E-16
 0.350089E+00   -.115152E-15   0.517589E-16   0.460832E-16   -.659709E-16   -.705952E-16   0.308551E-17   -.109845E-15   0.250078E-16   0.464587E-16   0.171863E-16   0.472595E-17   -.171960E-17   0.469966E-16
 0.361597E+00   0.338240E-16   0.377588E-16   -.410700E-16   -.535733E-16   -.916652E-16   -.346584E-16   -.102138E-15   0.738358E-16   -.629338E-16   -.119112E-17   0.328763E-16   -.300176E-16   -.831287E-16
 0.373105E+00   0.435456E-16   -.377648E-16   -.320758E-17   0.106798E-16   -.834769E-16   -.419407E-16   -.930117E-16   0.625971E-16   0.125721E-16   -.738933E-16   0.173614E-16   -.864478E-16   -.487845E-16
 0.384614E+00   -.104763E-15   -.209729E-16   0.475148E-16   0.329219E-16   0.310540E-16   -.453775E-16   0.431852E-16   -.100792E-16   0.376130E-16   -.383380E-16   -.228403E-17   -.344152E-16   0.836548E-17
 0.396122E+00   -.259671E-16   -.296039E-16   0.683044E-16   0.508818E-16   -.801138E-17   0.407512E-16   0.349552E-16   -.254642E-16   -.497149E-17   0.126725E-16   0.202337E-16   -.152098E-16   -.568507E-16
 0.407630E+00   -.114351E-15   0.132017E-16   0.338252E-16   -.250272E-16   0.636215E-16   0.975750E-17   -.458464E-16   0.624378E-16   0.417016E-16   -.108481E-16   -.902699E-16   -.329200E-16   -.250382E-16
 0.419139E+00   -.832730E-16   -.428582E-16   0.430608E-16   0.498420E-16   -.400952E-16   -.557499E-16   -.826101E-18   -.456301E-16   0.129724E-16   0.324789E-16   -.694877E-16   -.542112E-16   -.419450E-16
 0.430647E+00   -.539067E-16   -.240571E-16   -.109342E-16   -.237193E-16   0.226230E-16   -.384218E-16   0.119616E-15   -.730904E-17   0.131715E-16   0.807758E-17   0.394804E-17   0.135710E-15   0.147922E-15
 0.442155E+00   -.299012E-16   -.372166E-16   -.742348E-17   -.515439E-16   -.576083E-17   -.441379E-17   0.958407E-16   -.298180E-16   0.414911E-16   -.187367E-16   -.194556E-16   0.741388E-16   0.150317E-16
 0.453664E+00   -.902315E-16   -.199463E-16   0.369051E-16   0.702896E-16   -.167982E-16   -.965530E-16   0.391548E-16   -.820872E-16   0.567173E-16   -.274202E-16   -.523959E-16   0.450969E-16   0.615796E-16
 0.465172E+00   -.786102E-16   -.270172E-16   -.101050E-16   0.660424E-16   0.893650E-16   -.107519E-15   -.570754E-16   0.753536E-16   0.275369E-16   -.148242E-17   -.100804E-15   -.145409E-15   -.519268E-16
 0.476680E+00   -.367753E-16   0.126305E-16   0.277828E-16   -.893004E-17   0.155541E-16   -.981193E-16   -.248221E-16   0.631161E-16   0.751939E-16   -.237886E-17   -.107628E-15   -.318892E-16   0.673898E-16
 0.488188E+00   0.680144E-16   -.336474E-16   -.600161E-16   0.839307E-16   0.167456E-15   -.143085E-15   -.210650E-15   0.170213E-15   0.748927E-16   -.107895E-15   -.140483E-16   -.612331E-16   0.186848E-16
 0.499697E+00   -.690356E-17   0.358102E-16   0.260101E-16   0.510983E-16   0.113513E-15   -.415740E-16   -.403824E-16   0.784712E-16   0.326151E-16   -.127651E-16   -.344378E-17   0.159311E-16   0.867257E-16
 0.511205E+00   0.767977E-16   0.700928E-16   0.559762E-16   0.131194E-15   0.354313E-16   -.770286E-16   -.308532E-16   0.548808E-16   -.182101E-16   0.889627E-16   -.773764E-16   -.140717E-16   -.388681E-17
 0.522713E+00   0.925679E-16   0.886025E-18   0.301748E-16   0.541997E-16   0.642793E-16   -.728308E-16   0.767104E-17   -.630190E-16   0.690017E-16   0.248990E-16   -.520425E-16   0.129012E-16   0.329197E-16
 0.534222E+00   -.773917E-16   -.652775E-16   0.942245E-16   0.794127E-16   -.750972E-17   0.593034E-16   0.532975E-16   0.240532E-16   -.945937E-16   0.418168E-16   0.180719E-16   0.374084E-16   0.238541E-16
 0.545730E+00   0.542082E-16   0.110133E-16   -.124276E-16   0.630266E-16   0.743693E-16   0.957359E-16   -.528938E-16   0.185630E-16   -.809943E-16   -.485941E-17   0.266335E-16   -.219571E-16   0.109272E-16
 0.557238E+00   -.582933E-16   0.352388E-16   0.746701E-16   0.118047E-15   0.555637E-16   -.143776E-15   0.130558E-15   0.269964E-16   -.587450E-17   -.334422E-16   -.218527E-16   0.490837E-16   0.899089E-16
 0.568747E+00   -.177383E-16   0.906693E-17   -.384851E-16   0.432426E-16   0.666223E-16   0.482080E-16   0.362550E-17   -.715989E-17   -.264682E-16   0.101129E-15   -.264974E-16   0.765147E-16   0.140591E-15
 0.580255E+00   -.160465E-16   0.533849E-16   0.291336E-16   -.550694E-17   0.843725E-16   0.561210E-16   -.417289E-16   0.765463E-17   0.605420E-16   -.348632E-16   0.182440E-16   0.873748E-17   0.306519E-16
 0.591763E+00   0.661659E-16   -.196044E-16   -.544751E-16   0.512036E-16   0.889737E-16   -.170117E-15   -.102531E-16   0.114245E-15   0.536845E-16   -.437261E-16   -.959615E-17   0.911054E-17   -.192471E-16
 0.603271E+00   -.761350E-16   0.344786E-16   -.348309E-16   -.118161E-15   0.615842E-16   0.161604E-16   -.115798E-15   -.529180E-16   0.862099E-16   -.362290E-17   -.402625E-17   0.598084E-16   0.318626E-16
 0.614780E+00   0.193551E-16   -.316473E-16   -.152399E-15   -.654300E-16   0.337513E-16   -.236548E-16   -.485548E-16   0.122126E-15   0.425385E-16   0.137749E-16   -.693501E-16   -.797201E-16   0.514174E-17
 0.626288E+00   -.289620E-16   -.279314E-16   0.870048E-17   0.362338E-16   -.680382E-16   0.189799E-16   0.264360E-16   -.112111E-15   0.389103E-16   -.437268E-16   0.154777E-16   -.227498E-16   0.181035E-16
 0.637796E+00   -.128685E-15   -.377747E-17   0.136981E-15   0.279524E-16   -.916148E-16   -.253393E-16   0.104351E-15   -.192712E-16   0.122342E-16   0.256033E-16   -.907547E-16   -.838442E-16   0.770541E-16
 0.649305E+00   -.199236E-16   -.705897E-16   -.292835E-17   -.976540E-17   -.126355E-15   -.733332E-16   -.253792E-16   -.453130E-16   -.468501E-17   0.268029E-16   -.947479E-16   -.768930E-16   -.930097E-16
 0.660813E+00   0.955540E-17   -.541322E-16   -.988386E-18   -.651035E-16   -.452669E-16   -.916207E-17   -.258611E-16   0.187917E-16   -.698662E-17   -.172113E-16   -.708042E-16   -.735143E-16   -.290641E-16
 0.672321E+00   0.756196E-16   0.223792E-16   0.290297E-16   -.172829E-17   -.517665E-16   0.959974E-16   0.332886E-16   0.411813E-16   -.137804E-15   0.180108E-16   0.257450E-16   -.333826E-16   -.420801E-16
 0.683830E+00   0.179956E-16   -.474302E-16   0.849411E-17   -.111727E-16   -.177854E-15   -.443418E-16   0.653980E-16   0.179593E-16   -.104931E-15   0.625858E-16   -.111955E-16   -.868739E-16   -.106746E-15
 0.695338E+00   0.471439E-17   0.868476E-16   0.234081E-16   -.845936E-16   -.149483E-15   -.408093E-16   0.476841E-16   0.912414E-16   -.761484E-16   -.315253E-17   0.177512E-16   -.247642E-16   -.381132E-16
 0.706846E+00   -.684635E-16   -.813652E-17   -.782749E-16   -.662006E-16   -.380911E-17   -.498452E-16   0.660141E-16   0.237487E-16   -.864616E-17   0.292319E-16   0.386465E-16   0.613999E-16   0.633470E-16
 0.718355E+00   -.156603E-15   0.107683E-15   0.407368E-16   -.579462E-16   0.904864E-16   -.396538E-16   0.773015E-16   0.895473E-16   0.582625E-18   -.136445E-16   -.161959E-16   0.107957E-15   0.138879E-15
 0.729863E+00   0.394644E-16   -.613279E-16   -.292100E-16   0.611758E-16   0.526993E-16   -.127879E-15   0.690720E-16   0.859064E-16   -.105051E-15   0.481407E-18   0.235382E-16   0.703726E-16   0.431017E-16
 0.741371E+00   -.545286E-16   0.173510E-16   0.757275E-16   0.336158E-16   0.167437E-16   -.649247E-16   0.390000E-16   -.631019E-16   0.912808E-17   -.286004E-17   0.596242E-16   0.217036E-16   -.278259E-16
 0.752879E+00   -.678856E-16   -.111190E-16   0.768232E-16   0.134477E-16   -.269778E-16   0.750467E-16   -.105919E-15   -.404106E-16   -.104950E-16   0.619442E-16   -.461127E-16   0.478505E-17   -.722054E-16
 0.764388E+00   -.219478E-15   0.285497E-16   -.328496E-16   -.572797E-16   -.636928E-16   -.654147E-16   -.542041E-16   -.148289E-15   0.207333E-16   0.711504E-16   0.588274E-16   0.132093E-15   -.442728E-17
 0.775896E+00   -.174851E-15   -.104270E-15   0.383880E-16   -.562820E-16   -.138196E-15   0.517466E-16   0.231894E-16   0.334932E-16   -.129267E-15   -.636389E-17   0.592597E-16   0.740990E-16   0.153174E-16
 0.787404E+00   -.556445E-17   -.744122E-16   -.805882E-16   -.162589E-15   -.657487E-16   0.899120E-16   0.175778E-15   -.140987E-15   0.696994E-16   0.224411E-16   0.816899E-17   0.125981E-15   0.107285E-15
 0.798913E+00   0.705141E-16   -.121479E-15   -.675248E-17   -.322085E-16   -.129488E-15   0.996221E-16   0.160054E-15   -.391173E-16   -.150153E-15   0.133836E-16   0.597966E-16   0.128529E-15   0.358351E-16
 0.810421E+00   0.502366E-16   0.944583E-16   0.152651E-15   0.873276E-16   -.641607E-17   0.145992E-15   0.795510E-16   0.417860E-16   0.103816E-15   -.116820E-15   0.702831E-17   0.233998E-16   0.612376E-16
 0.821929E+00   0.965041E-16   -.466959E-16   0.218512E-15   0.298883E-16   -.213315E-15   0.112707E-15   0.831336E-16   0.126770E-15   -.102417E-16   -.730385E-17   -.663040E-16   0.146877E-16   0.104499E-15
 0.833438E+00   -.173067E-16   -.702096E-17   0.230374E-15   -.657068E-16   -.257951E-15   0.292392E-15   0.770460E-16   -.980204E-16   0.429484E-16   -.715905E-16   -.246167E-16   -.639854E-17   0.108218E-15
 0.844946E+00   -.872411E-16   -.805726E-16   0.113800E-15   -.608162E-16   -.251242E-15   0.107244E-15   -.114176E-15   -.728737E-16   0.381206E-16   -.221462E-16   -.141188E-16   0.499748E-16   0.130825E-15
 0.856454E+00   -.327381E-16   -.182821E-15   0.494939E-16   0.587437E-16   -.179245E-15   0.200786E-16   -.111788E-16   -.217338E-15   0.165349E-15   0.882944E-17   -.917673E-16   -.117397E-16   0.741372E-16
 0.867962E+00   0.400692E-16   -.227353E-18   0.120413E-15   0.422254E-16   -.118035E-15   -.738775E-17   -.622995E-16   -.128957E-15   0.111261E-16   0.295574E-16   -.384891E-16   0.111152E-15   0.408516E-16
 0.879471E+00   0.494036E-16   0.559475E-16   0.207434E-16   -.130595E-16   0.100597E-15   0.150387E-16   -.295032E-16   0.877225E-17   0.190550E-15   -.382676E-17   -.592783E-16   0.100327E-15   0.225448E-15
 0.890979E+00   -.140305E-15   -.171246E-16   -.152888E-15   -.128192E-15   -.378356E-16   -.209704E-15   0.832315E-16   0.112053E-15   -.984978E-16   0.268264E-15   -.532578E-16   0.131335E-15   0.205023E-15
 0.902487E+00   -.421767E-16   -.104689E-16   -.184782E-15   -.324864E-15   -.305117E-15   -.410607E-17   -.119204E-15   0.198667E-16   -.197864E-15   0.341673E-15   -.931512E-16   0.810702E-16   0.208895E-15
 0.913996E+00   -.746253E-17   0.338810E-16   -.791865E-16   -.127198E-15   -.130019E-15   0.119063E-15   0.361402E-16   -.674235E-16   -.295170E-16   0.190339E-15   -.137873E-15   0.787313E-18   0.180643E-15
 0.925504E+00   -.129105E-15   -.112518E-15   -.185855E-16   -.159602E-15   -.117505E-15   0.587584E-16   -.484984E-16   -.208127E-15   0.191051E-15   0.758151E-16   -.125979E-15   -.990529E-17   0.137909E-15
 0.937012E+00   -.338266E-17   -.738104E-16   0.763876E-16   -.104410E-16   -.969269E-16   0.732660E-16   -.137164E-16   -.214768E-15   0.173191E-15   -.165615E-16   -.404390E-18   0.756714E-16   0.168648E-15
 0.948521E+00   -.503543E-16   -.197479E-15   0.174426E-15   0.243790E-15   -.366433E-16   0.136328E-15   0.189519E-16   -.904266E-16   0.162161E-17   -.357935E-16   0.479149E-16   0.302964E-16   0.134260E-15
 0.960029E+00   -.197009E-15   -.346691E-15   0.289063E-15   0.406951E-15   -.152189E-15   0.435918E-16   -.795634E-16   -.175534E-15   0.114809E-15   -.194241E-15   0.145640E-15   0.754544E-16   0.160823E-15
 0.971537E+00   -.114275E-15   -.294237E-15   0.180042E-15   0.190333E-15   -.168711E-15   0.263151E-15   0.153107E-15   -.155274E-15   0.366994E-16   -.725726E-16   0.526192E-17   0.306248E-16   0.624174E-16
 0.983045E+00   -.999035E-16   -.327382E-15   0.908546E-16   0.490636E-16   -.157263E-15   0.311209E-15   -.414452E-17   -.181892E-16   0.958830E-16   -.203377E-15   0.194034E-16   -.140802E-15   -.108686E-15
 0.994554E+00   -.317188E-15   -.107349E-15   0.516946E-16   0.354933E-16   -.714516E-16   0.346042E-15   0.667734E-16   0.259652E-16   -.164719E-15   -.879676E-16   0.188825E-15   -.130670E-16   -.130455E-15
 0.100606E+01   -.139608E-15   -.180026E-15   0.486436E-16   0.352890E-17   -.209036E-15   -.128813E-15   -.367906E-16   0.769377E-16   -.507180E-16   -.548506E-17   -.287219E-16   -.157940E-15   -.173038E-15
 0.101757E+01   -.194723E-15   0.200298E-15   0.296288E-15   0.106789E-16   -.163720E-15   0.389320E-17   0.260657E-17   0.346542E-15   -.191887E-15   -.303155E-16   -.146257E-15   -.234313E-15   -.158733E-15
 0.102908E+01   -.692979E-16   -.331640E-16   0.350774E-15   -.437779E-17   -.257409E-16   0.231744E-16   -.581993E-16   0.249722E-15   0.403331E-16   -.361844E-16   -.231680E-15   -.325224E-15   -.127146E-15
 0.104059E+01   -.170339E-16   0.751597E-16   0.374435E-15   0.257846E-15   0.194785E-15   0.295735E-15   -.174698E-15   0.195574E-15   0.847277E-16   -.592752E-16   -.122752E-15   0.727756E-16   0.558440E-15
 0.105210E+01   -.665699E-16   0.739108E-16   0.501161E-15   0.477724E-16   0.141766E-15   0.351093E-15   -.164144E-15   -.155980E-15   0.459781E-15   -.296794E-15   0.289684E-15   0.745101E-15   0.153021E-14
 0.106360E+01   0.401520E-16   -.164813E-16   0.440903E-15   0.178800E-15   0.207632E-16   0.384843E-16   -.159960E-15   -.320300E-15   0.740505E-15   -.692768E-15   0.108199E-14   0.206012E-14   0.361054E-14
 0.107511E+01   -.191532E-15   -.159412E-16   0.484982E-15   -.458675E-16   0.317939E-16   0.250171E-15   0.326452E-15   -.786405E-15   0.130204E-14   -.171889E-14   0.288318E-14   0.519831E-14   0.857837E-14
 0.108662E+01   0.400004E-16   0.822779E-16   -.100541E-15   0.887042E-19   0.121997E-16   0.292937E-15   0.645350E-15   -.147113E-14   0.276840E-14   -.441098E-14   0.735638E-14   0.122447E-13   0.196831E-13
 0.109813E+01   0.123343E-15   0.269417E-16   0.108107E-15   0.147599E-15   0.177389E-15   0.775113E-15   0.182780E-14   -.286450E-14   0.584135E-14   -.102694E-13   0.174017E-13   0.285441E-13   0.450208E-13
 0.110964E+01   -.147357E-15   -.260119E-15   -.166703E-15   0.363294E-15   0.742952E-15   0.183312E-14   0.396740E-14   -.714680E-14   0.134831E-13   -.235709E-13   0.399397E-13   0.648569E-13   0.101534E-12
 0.112115E+01   -.757980E-16   -.217724E-15   0.538363E-16   0.710931E-15   0.174597E-14   0.416287E-14   0.841433E-14   -.157269E-13   0.300212E-13   -.531493E-13   0.894277E-13   0.144647E-12   0.225927E-12
 0.113265E+01   -.238299E-15   -.233416E-15   0.292223E-15   0.148215E-14   0.392009E-14   0.868946E-14   0.181860E-13   -.356535E-13   0.664585E-13   -.116871E-12   0.196814E-12   0.318289E-12   0.495844E-12
 0.114416E+01   -.432440E-15   -.177374E-15   0.815526E-15   0.297859E-14   0.829108E-14   0.189306E-13   0.397583E-13   -.778843E-13   0.144744E-12   -.254318E-12   0.427261E-12   0.689115E-12   0.107145E-11
 0.115567E+01   -.296884E-15   0.208936E-15   0.208185E-14   0.659185E-14   0.179626E-13   0.411982E-13   0.860501E-13   -.168193E-12   0.311178E-12   -.545666E-12   0.914206E-12   0.147082E-11   0.228152E-11
 0.116718E+01   0.992151E-16   0.172494E-14   0.536053E-14   0.149478E-13   0.386910E-13   0.877990E-13   0.183398E-12   -.358598E-12   0.660213E-12   -.115404E-11   0.192846E-11   0.309505E-11   0.478932E-11
 0.117869E+01   0.517529E-15   0.340419E-14   0.113457E-13   0.323628E-13   0.816094E-13   0.185505E-12   0.386481E-12   -.752362E-12   0.138083E-11   -.240702E-11   0.401108E-11   0.642037E-11   0.991019E-11
 0.119019E+01   0.134299E-14   0.731122E-14   0.237730E-13   0.683885E-13   0.170840E-12   0.386060E-12   0.802267E-12   -.155708E-11   0.284833E-11   -.495084E-11   0.822712E-11   0.131334E-10   0.202197E-10
 0.120170E+01   0.297002E-14   0.149735E-13   0.496046E-13   0.141160E-12   0.352094E-12   0.792956E-12   0.164262E-11   -.317762E-11   0.579533E-11   -.100440E-10   0.166433E-10   0.264961E-10   0.406854E-10
 0.121321E+01   0.593148E-14   0.298604E-13   0.101520E-12   0.288234E-12   0.716214E-12   0.160734E-11   0.331856E-11   -.639853E-11   0.116331E-10   -.201020E-10   0.332145E-10   0.527306E-10   0.807525E-10
 0.122472E+01   0.121980E-13   0.602810E-13   0.205161E-12   0.580722E-12   0.143824E-11   0.321498E-11   0.661639E-11   -.127143E-10   0.230441E-10   -.396993E-10   0.654030E-10   0.103538E-09   0.158129E-09
 0.123623E+01   0.244874E-13   0.119790E-12   0.408961E-12   0.115454E-11   0.285006E-11   0.634864E-11   0.130211E-10   -.249379E-10   0.450544E-10   -.773780E-10   0.127096E-09   0.200623E-09   0.305552E-09
 0.124774E+01   0.491134E-13   0.236543E-12   0.805820E-12   0.226751E-11   0.557700E-11   0.123781E-10   0.252994E-10   -.482899E-10   0.869585E-10   -.148875E-09   0.243786E-09   0.383691E-09   0.582713E-09
 0.125924E+01   0.967206E-13   0.461813E-12   0.156910E-11   0.439847E-11   0.107777E-10   0.238332E-10   0.485401E-10   -.923321E-10   0.165715E-09   -.282795E-09   0.461647E-09   0.724404E-09   0.109698E-08
 0.127075E+01   0.187736E-12   0.891224E-12   0.301853E-11   0.842886E-11   0.205737E-10   0.453259E-10   0.919803E-10   -.174352E-09   0.311861E-09   -.530453E-09   0.863197E-09   0.135037E-08   0.203888E-08
 0.128226E+01   0.360023E-12   0.170092E-11   0.573836E-11   0.159590E-10   0.388008E-10   0.851575E-10   0.172177E-09   -.325204E-09   0.579681E-09   -.982704E-09   0.159398E-08   0.248583E-08   0.374202E-08
 0.129377E+01   0.681993E-12   0.320870E-11   0.107805E-10   0.298595E-10   0.723082E-10   0.158085E-09   0.318429E-09   -.599260E-09   0.106443E-08   -.179834E-08   0.290738E-08   0.451971E-08   0.678287E-08
 0.130528E+01   0.127751E-11   0.598405E-11   0.200197E-10   0.552194E-10   0.133178E-09   0.290018E-09   0.581949E-09   -.109113E-08   0.193117E-08   -.325137E-08   0.523887E-08   0.811779E-08   0.121446E-07
 0.131679E+01   0.236581E-11   0.110340E-10   0.367544E-10   0.100949E-09   0.242463E-09   0.525889E-09   0.105115E-08   -.196343E-08   0.346233E-08   -.580864E-08   0.932736E-08   0.144053E-07   0.214824E-07
 0.132829E+01   0.433325E-11   0.201193E-10   0.667215E-10   0.182467E-09   0.436416E-09   0.942699E-09   0.187680E-08   -.349219E-08   0.613521E-08   -.102557E-07   0.164109E-07   0.252599E-07   0.375472E-07
 0.133980E+01   0.785077E-11   0.362835E-10   0.119786E-09   0.326148E-09   0.776726E-09   0.167083E-08   0.331298E-08   -.614035E-08   0.107466E-07   -.178982E-07   0.285382E-07   0.437753E-07   0.648534E-07
 0.135131E+01   0.140709E-10   0.647287E-10   0.212716E-09   0.576583E-09   0.136716E-08   0.292844E-08   0.578273E-08   -.106750E-07   0.186107E-07   -.308791E-07   0.490573E-07   0.749859E-07   0.110716E-06
 0.136282E+01   0.249550E-10   0.114248E-09   0.373694E-09   0.100831E-08   0.238022E-08   0.507642E-08   0.998222E-08   -.183523E-07   0.318686E-07   -.526744E-07   0.833731E-07   0.126982E-06   0.186840E-06
 0.137433E+01   0.437988E-10   0.199539E-09   0.649564E-09   0.174453E-08   0.409953E-08   0.870478E-08   0.170438E-07   -.312046E-07   0.539682E-07   -.888535E-07   0.140105E-06   0.212609E-06   0.311724E-06
 0.138584E+01   0.760847E-10   0.344907E-09   0.111734E-08   0.298664E-08   0.698605E-08   0.147674E-07   0.287880E-07   -.524832E-07   0.903958E-07   -.148235E-06   0.232836E-06   0.352007E-06   0.514245E-06
 0.139734E+01   0.130839E-09   0.590119E-09   0.190227E-08   0.506024E-08   0.117808E-07   0.247888E-07   0.481090E-07   -.873280E-07   0.149780E-06   -.244616E-06   0.382708E-06   0.576380E-06   0.838927E-06
 0.140885E+01   0.222765E-09   0.999551E-09   0.320587E-08   0.848608E-08   0.196619E-07   0.411790E-07   0.795557E-07   -.143773E-06   0.245535E-06   -.399333E-06   0.622252E-06   0.933493E-06   0.135359E-05
 0.142036E+01   0.375567E-09   0.167634E-08   0.534898E-08   0.140881E-07   0.324823E-07   0.677057E-07   0.130198E-06   -.234235E-06   0.398276E-06   -.644997E-06   0.100092E-05   0.149558E-05   0.216028E-05
 0.143187E+01   0.627085E-09   0.278403E-08   0.883707E-08   0.231563E-07   0.531247E-07   0.110195E-06   0.210905E-06   -.377687E-06   0.639323E-06   -.103088E-05   0.159301E-05   0.237060E-05   0.341072E-05
 0.144338E+01   0.103711E-08   0.457934E-08   0.144584E-07   0.376891E-07   0.860267E-07   0.177560E-06   0.338197E-06   -.602800E-06   0.101573E-05   -.163056E-05   0.250886E-05   0.371797E-05   0.532771E-05
 0.145489E+01   0.169920E-08   0.746119E-08   0.234295E-07   0.607508E-07   0.137948E-06   0.283289E-06   0.536922E-06   -.952423E-06   0.159737E-05   -.255267E-05   0.391043E-05   0.577033E-05   0.823460E-05
 0.146639E+01   0.275833E-08   0.120434E-07   0.376097E-07   0.969917E-07   0.219078E-06   0.447579E-06   0.844044E-06   -.148989E-05   0.248690E-05   -.395579E-05   0.603265E-05   0.886320E-05   0.125950E-04
 0.147790E+01   0.443700E-08   0.192614E-07   0.598114E-07   0.153398E-06   0.344619E-06   0.700358E-06   0.131396E-05   -.230779E-05   0.383339E-05   -.606876E-05   0.921248E-05   0.134747E-04   0.190655E-04
 0.148941E+01   0.707349E-08   0.305267E-07   0.942484E-07   0.240360E-06   0.537019E-06   0.108551E-05   0.202589E-05   -.354003E-05   0.585100E-05   -.921811E-05   0.139275E-04   0.202783E-04   0.285653E-04
 0.150092E+01   0.111772E-07   0.479490E-07   0.147172E-06   0.373178E-06   0.829091E-06   0.166671E-05   0.309396E-05   -.537818E-05   0.884392E-05   -.138645E-04   0.208470E-04   0.302114E-04   0.423650E-04
 0.151243E+01   0.175085E-07   0.746523E-07   0.227766E-06   0.574163E-06   0.126832E-05   0.253543E-05   0.468088E-05   -.809331E-05   0.132396E-04   -.206505E-04   0.308978E-04   0.445629E-04   0.622002E-04
 0.152394E+01   0.271916E-07   0.115220E-06   0.349399E-06   0.875527E-06   0.192274E-05   0.382170E-05   0.701618E-05   -.120650E-04   0.196318E-04   -.304623E-04   0.453488E-04   0.650849E-04   0.904128E-04
 0.153544E+01   0.418740E-07   0.176312E-06   0.531341E-06   0.132334E-05   0.288886E-05   0.570848E-05   0.104203E-04   -.178189E-04   0.288367E-04   -.445082E-04   0.659170E-04   0.941299E-04   0.130123E-03
 0.154695E+01   0.639487E-07   0.267523E-06   0.801117E-06   0.198285E-05   0.430223E-05   0.845069E-05   0.153360E-04   -.260754E-04   0.419636E-04   -.644176E-04   0.948984E-04   0.134818E-03   0.185439E-03
 0.155846E+01   0.968610E-07   0.402547E-06   0.119768E-05   0.294559E-05   0.635140E-05   0.123998E-04   0.223686E-04   -.378110E-04   0.605035E-04   -.923615E-04   0.135327E-03   0.191240E-03   0.261696E-03
 0.156997E+01   0.145529E-06   0.600757E-06   0.177563E-05   0.433878E-05   0.929608E-05   0.180358E-04   0.323373E-04   -.543355E-04   0.864382E-04   -.131201E-03   0.191166E-03   0.268687E-03   0.365739E-03
 0.158148E+01   0.216912E-06   0.889317E-06   0.261086E-05   0.633756E-05   0.134905E-04   0.260072E-04   0.463389E-04   -.773866E-04   0.122373E-03   -.184660E-03   0.267526E-03   0.373923E-03   0.506233E-03
 0.159299E+01   0.320775E-06   0.130599E-05   0.380785E-05   0.918080E-05   0.194134E-04   0.371819E-04   0.658271E-04   -.109245E-03   0.171694E-03   -.257534E-03   0.370921E-03   0.515480E-03   0.693998E-03
